8690 26233
2678 3792 -340
5011 1576 57
5012 6549 -474
7355 4107 -59
8538 5752 -780
4212 1366 937
5938 7581 113
6763 6155 339
6101 278 851
727 7148 721
1294 3868 -515
983 6737 -952
3163 1368 -856
4766 603 689
3322 8549 398
2076 5730 -667
5085 3062 622
4735 4614 192
8360 3193 79
6852 5693 -391
5281 6441 -6
800 4902 -422
6338 717 108
8412 1005 -452
6125 4101 129
3800 953 -482
4656 1316 -63
7266 2756 755
1619 8604 -541
6256 278 -394
98 8080 253
4339 8276 515
5285 5622 -469
2401 6020 -983
8107 5020 999
741 7626 -858
6849 1029 -842
198 4989 806
1808 586 -354
786 4675 -71
545 4738 -407
959 1703 478
4659 799 -800
7800 3115 689
4240 8331 686
6689 6863 176
1111 4827 -777
5902 7477 -888
2637 2165 -479
6453 7736 190
2496 3155 -186
5634 4549 -148
8221 6517 -672
3883 8270 986
2004 5747 -680
3617 4931 -396
4180 7942 217
1767 3200 940
5963 2703 -494
4103 2365 -557
6533 72 -95
2549 3246 990
88 1699 -80
475 8557 -783
5456 373 -379
2209 477 -876
2331 7165 747
2318 4516 -86
826 4591 146
5235 7408 152
2103 8663 422
3552 4151 -368
7839 4009 -722
5620 729 -3
842 6612 71
5747 226 -562
1339 1523 99
8598 1860 -635
6649 3494 -398
3052 2918 -830
34 6378 497
7484 4084 -655
5887 3330 -50
8315 4846 -215
6251 1191 571
3157 3526 656
6998 5846 -599
4662 1220 -6
6420 4643 -153
5590 3205 -860
8502 860 -690
4035 8274 -460
6153 6127 524
3512 8558 -911
2653 831 -919
816 5420 532
8531 3594 -765
4089 3164 687
347 5857 911
6694 5869 745
97 7966 -962
7718 8029 -14
70 3676 494
3422 1372 -381
2427 4123 -982
225 5916 -353
6300 1863 68
363 3279 -823
6186 5934 290
4531 7126 117
1350 6746 370
7838 6793 -194
1665 3133 -932
6271 4745 180
8070 5592 25
2263 6568 -433
5691 6332 -987
5394 1938 779
5716 1405 -682
506 4855 745
551 4384 -969
3497 2345 -729
856 2956 862
8043 7117 -496
1700 6797 263
3936 8211 -914
8527 4659 350
7131 7105 741
1366 7701 -690
114 8415 343
1178 7111 -171
3934 1194 621
6595 1934 -532
647 7842 898
1051 7904 266
2885 4990 -14
797 643 464
5476 2157 110
2147 5808 247
6261 4065 619
4113 1889 821
8321 8353 -171
8161 2901 692
6133 6285 -349
3438 7113 -814
4603 8531 -906
2959 361 521
1511 4828 -423
6255 3876 452
7284 7234 -132
5389 3562 -86
7554 6524 -665
3840 3058 -638
6544 5938 -985
4468 1148 -740
1509 1920 -605
4783 5363 -583
5438 5901 -259
472 3449 622
3848 6273 565
5775 1429 403
8395 3453 -62
5027 6561 466
515 8016 638
3374 6681 89
3170 4841 919
1564 2416 -412
4951 4074 -433
937 6797 -323
1130 4587 672
2050 4947 -817
7325 8136 -791
5064 157 -153
2278 8652 640
2760 3738 -894
1123 6009 -940
5617 7861 71
300 4208 938
6639 4480 153
8233 2846 568
3642 2024 554
1203 6515 367
7677 5204 992
4933 2253 463
8144 1564 568
5114 3722 281
351 1425 -861
8281 8100 251
5843 2364 457
553 5435 -565
2544 2764 -222
7319 1863 982
8617 5540 123
1722 8285 -383
6340 2825 210
2363 3524 -752
7415 8542 159
6675 1927 -585
7098 453 610
4022 5715 736
5231 3480 -741
5345 8184 378
8058 3067 536
5092 1909 -407
3086 3 -580
2187 5761 -972
3771 4069 433
7268 168 -857
927 8452 616
179 666 261
4594 5401 816
4715 8493 488
3920 3062 -399
2648 998 295
3186 8460 854
2910 7320 -333
6533 1277 310
2689 3489 -924
5066 2298 781
3935 4422 -314
3627 3032 715
1436 1354 277
2260 5237 389
4360 5184 -519
4610 3386 243
8222 5748 779
2259 2998 106
158 295 -57
7982 8572 -809
932 7614 998
2514 4781 130
131 3775 973
2311 8049 -731
1577 3985 89
2624 7436 -635
157 3414 212
4171 1356 -251
7333 6134 -873
3851 1394 12
8480 6452 -122
3227 3629 822
1033 2118 -160
2347 2892 918
7920 7909 59
2805 512 -872
737 6909 225
6794 3312 287
4147 400 -917
1505 6651 -854
4114 3320 -77
8200 2362 665
8471 3072 -680
2633 7513 400
3726 381 -558
964 6896 -779
2382 4089 -546
3714 6615 337
1162 5792 -535
4768 3382 -955
5899 1905 -191
2723 6942 890
468 197 364
4139 5591 791
8243 6371 -144
7434 2806 -119
4595 1204 -477
4795 4128 -151
576 2104 818
283 7540 776
1945 1280 -360
5000 7095 574
4933 5032 869
5187 8171 -789
2469 3120 282
3129 3917 -377
5201 4845 -684
6486 5279 -622
943 6933 -302
7028 7346 -127
1626 2494 604
7746 3159 673
7908 5044 440
2743 591 -652
623 1651 -124
2141 4867 495
5682 3994 -634
7714 6230 -853
4545 736 -866
2295 4717 -749
3344 1898 -693
303 3850 -787
6509 1362 199
6066 2764 594
6827 3674 -653
5971 3811 201
5622 5413 -328
4981 3075 359
1627 2826 -601
6569 3658 150
1353 4639 809
7787 7598 550
8154 7245 -563
1652 8499 -486
3404 4974 -680
2092 6740 963
6328 843 49
4196 782 -251
8414 1568 -176
1872 7894 240
7308 4093 -354
1059 5708 -378
4687 6478 290
3952 6092 -288
329 5100 -872
1261 3008 -505
3339 4440 644
5080 5401 -202
1161 5286 -360
3016 8548 754
4150 1085 -689
7802 1934 -764
6735 3867 -820
3394 5173 -283
268 5941 -598
4338 2987 -253
7461 5455 -124
2337 759 -39
7061 3429 107
3864 4310 726
6651 2469 -15
3164 8005 108
3189 3543 728
6573 4266 -239
3113 5611 -234
5750 366 -546
4075 4509 -95
635 7432 -167
7572 4555 -775
7378 544 771
6210 1801 458
7527 6148 231
7994 6413 -452
977 5886 735
67 4608 428
6430 6930 172
6675 3733 434
7170 6079 -536
1485 2686 -3
4609 5099 -98
2290 3141 872
893 2274 -955
2365 300 -134
8223 4003 918
4905 983 737
7987 8447 570
6850 4785 -171
1144 2725 -110
7451 2868 -690
67 7164 -431
3172 6308 -405
1741 5059 476
6811 6924 -333
5270 2385 -389
7567 8333 223
1001 8402 -318
3836 7569 -833
5044 2117 -865
435 3783 609
8363 5947 -893
7979 3477 892
1097 1784 438
3757 3017 1
515 2174 -130
7628 4039 -418
8383 1603 4
3750 6250 -624
3175 7372 134
1661 5762 -319
4192 4342 -913
7933 4067 171
6364 8247 -848
7859 263 184
8319 6784 -385
3389 5496 574
4946 1492 -897
4354 5520 -161
5020 858 -133
7705 5198 -80
2965 7279 -770
6759 4722 495
7821 3998 888
6518 7455 736
8547 8285 -430
3693 1460 -247
6399 1141 -719
544 7955 166
4026 6383 -37
839 5863 289
828 3876 -767
3913 6989 392
4866 7746 948
3476 3346 -303
5187 3899 -817
7800 7958 446
2633 5461 159
71 5317 422
724 1136 168
6491 8295 112
4468 7464 -722
6788 5297 -786
414 1460 -771
373 5905 -789
2296 7525 -441
6394 7681 -519
5315 2860 -854
4817 5953 -479
1790 725 91
6728 3427 -980
2322 4008 328
6450 7760 -516
1388 3871 -725
8487 7932 453
4229 360 -399
2472 3195 620
931 4885 -344
3498 6175 403
4939 4469 112
7369 2940 -562
5169 38 854
2256 4875 893
8576 2069 513
517 5911 294
6320 6174 50
3816 977 597
2589 7649 384
4745 1019 860
4224 6083 851
1558 3980 824
7288 569 -544
189 911 -451
3258 2586 -222
3323 6002 -150
5945 6977 340
7715 5423 930
5706 8272 -841
7219 2509 75
3860 4643 -971
6795 2873 573
5261 5738 915
8513 8649 496
4102 6878 362
4109 1785 249
366 6606 179
1659 8363 34
8670 440 -268
2283 7544 -651
2514 1410 -257
5598 8002 646
6846 430 81
6786 6164 -10
5943 416 106
4611 6356 789
6321 412 445
3990 206 577
5742 7406 -783
4711 3667 -790
7344 1897 211
5678 7703 197
8075 872 173
2155 3786 651
7576 1544 -423
5181 807 984
1419 4780 633
7937 5582 -928
7224 4810 968
2161 2628 -267
3422 2263 -477
7600 5182 -208
5713 7442 -188
6410 2466 188
3040 1578 167
1824 5797 -804
2701 4944 922
2602 5984 -49
3389 4725 395
2552 4161 -68
2025 6254 789
5051 7635 -424
3516 4328 -472
3870 2981 812
491 8290 -46
6373 4706 303
6457 2990 958
3115 620 -162
1603 4498 -934
3024 8633 -942
5981 1868 -641
2428 7098 -738
6445 7335 309
3063 7585 18
1026 3208 -696
5760 114 -515
4828 6381 371
7023 6663 103
6810 1374 183
1736 3672 595
6231 4861 8
4200 8573 790
8060 7317 9
4671 4147 698
3037 5311 -19
7481 2086 -381
364 947 -435
6939 2756 -152
1395 1551 822
3558 2109 -600
2795 6828 283
7289 800 -796
7823 408 -361
3490 2073 -198
2187 926 741
418 2952 229
7892 7721 731
4423 2316 -599
271 4468 914
6005 6361 657
4068 7999 863
5794 2452 784
1747 3207 -379
7582 7936 -812
8506 8020 759
891 7086 -880
768 6024 356
5287 3852 80
1629 8564 70
2081 358 376
6016 3504 6
2892 4474 -138
2877 3782 7
7196 1502 812
5146 2932 415
1784 2078 -971
2329 1565 633
1397 7861 -684
4147 8119 359
1762 3524 160
7048 3271 -126
3792 1794 652
3409 8640 -127
4460 2120 168
2696 7346 -205
2674 3591 -521
5946 6576 872
7881 229 -137
4616 2142 718
8010 2472 930
3383 75 744
2393 7098 67
601 2545 625
4829 36 822
2627 2450 -450
7634 5271 -687
2955 7670 478
1234 8513 -981
5990 281 -263
2040 5151 290
4069 4187 -42
6976 6228 56
8570 5551 -399
7608 4470 429
7459 923 244
4067 8053 -447
3117 2660 719
6928 6783 -630
7616 4674 755
1783 3226 -802
4940 25 978
6084 4750 705
5294 2651 471
6510 1429 720
3671 2142 22
7658 1971 533
2611 7934 -408
6009 3097 625
1667 74 30
2092 373 -173
4703 6319 -981
2451 584 -509
6356 540 839
3565 6848 -853
7916 6851 306
938 7654 917
2833 6810 566
2186 8478 -856
8080 8602 -508
2892 3904 922
3397 5070 204
885 7960 249
3181 1618 769
3762 2263 684
4491 2998 508
3040 759 -159
711 144 -375
6330 4582 -578
7583 1648 -21
8010 4769 -111
5068 5806 -556
6400 4923 353
1427 7239 317
385 4042 -128
403 5856 -501
5747 2924 -18
1956 2083 -90
4867 332 1000
5061 4965 28
5432 2219 -555
3990 7754 -500
1554 7743 334
1626 5605 241
8099 8476 -207
8192 3531 646
1314 326 -338
11 1504 -136
4869 498 -437
5697 3236 972
5177 1495 788
2803 7103 -171
1774 3754 -196
7128 7981 194
7525 1435 449
5987 6864 -250
4750 5479 486
4485 3950 -823
6482 6305 -991
6979 4841 229
21 4531 -870
7398 1757 -570
4969 246 -982
7648 1697 -542
3385 2944 312
6755 5814 -258
822 7789 -958
3754 5320 303
6163 5330 -891
8011 7421 655
2129 7876 -545
1538 684 -281
3468 3658 -219
6492 6605 -318
6065 5970 804
1789 5071 718
8661 2089 -517
3760 6079 -498
8554 7878 -890
8071 4112 752
3754 8361 131
7505 88 -864
2295 5276 -155
977 4827 206
1307 2574 334
5169 6229 -160
2252 158 -941
6208 6297 -89
6850 2894 -491
139 6001 289
7410 3672 965
1646 4946 127
4645 5764 286
7097 3515 948
4950 952 728
5659 2677 -24
5677 6809 -124
5492 1102 -975
5518 4071 226
953 5417 238
741 6214 -854
1534 2348 -885
2015 4502 -275
878 4518 -514
6645 7133 512
7647 7311 -183
5179 3220 411
5977 2572 13
111 3119 733
2227 395 -256
7156 4401 305
6795 5557 906
7196 2353 -397
6319 2372 -300
2116 1508 547
4670 3713 465
5829 5441 -593
3718 2784 -123
5516 6152 -430
6304 6001 -386
4485 8504 428
3849 3025 -72
6585 6902 139
5688 1735 -533
8178 3224 -319
4887 7789 886
8392 5968 789
1564 6480 -442
8455 3793 806
5190 847 660
5755 4747 815
5017 2062 782
133 3285 693
3951 2669 -882
7281 3896 -478
3607 3136 -990
8321 5305 -339
4349 3959 -309
2550 7711 766
2571 2601 -316
1168 3366 391
6955 4799 542
2818 8046 -403
7075 3028 312
672 4729 -870
3678 8102 199
7887 972 -502
6651 5416 469
8516 2512 -409
328 6707 674
7440 5477 -874
7392 1985 750
1131 7148 100
7102 4765 803
3251 1045 -883
547 5292 752
3329 1434 805
3687 5109 621
3926 4578 678
5517 463 -188
3032 4534 498
1615 4507 35
6218 4640 -7
5072 1486 -662
2293 3698 285
1448 23 392
373 8554 902
3111 965 -388
7383 5633 145
726 6918 -154
2643 8402 -146
6262 7094 422
5687 8404 218
6239 2500 375
510 7079 -438
2200 1117 144
1777 1859 148
3918 1908 -978
425 3281 339
1123 1497 -830
2520 5929 770
6266 2081 -290
1679 1173 -672
3876 1150 258
1981 492 -160
7573 6669 -399
8441 6369 -131
3074 8592 -786
1584 5496 -135
8111 3448 -546
8423 7295 575
6135 7695 -211
1170 1208 -366
191 322 -776
6457 2935 -516
8033 5481 433
7214 2157 582
5071 4460 -802
3083 5266 71
8212 1712 215
5459 622 917
6566 946 -767
2190 3076 -520
7979 7952 -206
2120 6138 216
4422 4579 -736
331 1599 152
3185 7569 144
1694 8319 -39
7572 8503 369
7113 1334 -454
7614 3009 -60
1935 4928 -407
1731 2341 -970
2928 7411 -693
779 7519 739
4458 3553 -990
8487 5572 -524
3883 337 -920
6868 196 -263
7542 3954 839
6655 4389 113
7676 1640 -726
49 5732 827
2692 5385 250
8095 5472 352
7756 2106 -793
1905 5228 -770
2927 6394 922
3201 1329 752
2736 1945 924
2474 1414 -9
6996 6069 -576
7347 309 184
7927 6051 407
4406 1673 826
4742 8161 -479
3201 7956 396
8183 7802 554
2904 4465 803
4113 1985 -653
8149 6264 -601
1729 2815 -989
1707 1897 720
3932 4624 -640
1714 934 9
4892 3135 -802
250 3641 388
2733 3365 294
2870 3802 -269
6306 5113 159
6397 3594 -730
7749 893 -656
3753 8538 93
6546 3558 -997
7988 7828 930
75 7622 94
4993 8061 -677
2661 2491 868
7146 8004 524
809 1571 164
3962 284 -815
8147 3355 -90
8373 5912 325
4743 1846 -392
5469 8100 -433
2871 7491 -717
6349 5538 806
5813 4999 -512
6304 6254 -147
7520 1928 872
5164 4939 728
4190 845 -926
1693 2915 -265
1809 2226 -247
3082 3037 -354
1589 7816 805
4317 8547 -23
2806 8654 783
7150 7997 383
6747 4258 827
8023 2872 995
6537 4532 -558
6973 530 908
866 7157 -746
1170 4662 260
6917 6249 -909
4330 1890 -443
7916 3709 365
1069 3375 522
8249 6705 18
3640 7317 395
516 8210 979
5893 8646 898
2664 7798 754
3569 3068 -536
1690 6620 -987
8276 906 866
4137 864 -474
178 4801 -533
8011 1298 501
932 3274 175
3257 8417 303
2009 7131 395
3653 4136 -254
6431 4571 -820
5009 3430 -841
3835 7656 -857
1237 6647 -414
1083 4272 874
1392 1016 -578
4946 5246 944
5125 6693 876
5121 3326 189
2795 6796 775
5260 6253 703
6891 5269 617
5096 3117 -123
6351 4856 738
8483 3082 -906
6305 8073 -764
4632 234 972
8002 4500 161
3068 3497 -958
6347 2968 77
7683 1035 958
6424 4086 121
6419 3820 -233
1516 6776 -723
7677 7419 -729
5793 5187 131
3087 8451 -692
5763 7239 469
6029 8371 -873
3222 2574 147
2890 3859 -421
2018 7343 933
8542 7307 15
2225 7165 -374
8329 6600 -893
2048 1317 548
5586 7958 931
1416 5681 -233
7227 1015 -845
5874 5683 881
171 5111 285
2201 5385 324
3831 5271 112
900 6718 67
2920 3441 -515
2121 8296 227
724 1898 -781
6511 1457 -474
5779 3953 -63
2558 2504 966
939 3370 548
5334 5118 -962
5957 2992 753
1804 2816 743
1829 2743 -570
7356 85 -229
8371 4651 319
5015 6280 -202
5380 5775 346
2488 2959 701
4513 3948 202
788 4435 588
2960 6639 -697
3808 549 -742
1370 3667 948
1784 3811 638
3571 7182 -810
1441 5925 -917
677 341 6
3222 4211 522
3049 6940 -341
2944 6791 524
8043 7678 563
2414 1783 -452
3087 501 -653
8591 8051 -780
4379 7850 -234
2111 7623 100
5023 6333 207
5513 4215 290
3969 3916 297
8188 3457 992
429 6372 -724
5878 4302 -859
4632 8469 772
4469 3448 -135
3958 7302 -812
8088 1638 -24
1964 1055 -437
3296 6573 -316
4399 2846 -748
3093 6903 238
8120 5038 824
4647 2575 -416
7623 5233 -969
8591 6159 -870
4670 1172 -784
2703 5297 834
3953 6591 149
3073 6351 76
8134 6059 -290
2673 1039 -49
6949 6597 386
5255 7110 984
5962 3465 169
7184 7271 811
5629 2907 930
5106 4472 371
7713 2754 426
5061 750 -323
6253 2030 926
497 3715 -910
4015 8534 -273
5308 6516 -349
2318 618 204
3194 3778 740
8257 655 -650
7962 4709 -424
8336 2906 906
8612 1468 546
146 7914 643
3363 6301 225
2636 6707 175
796 3019 -525
979 7681 -841
5090 2952 -98
7102 1052 -673
1563 814 74
26 8022 448
5011 4915 805
6147 3826 -644
1784 7100 -576
8334 1730 346
5101 883 480
1838 1397 820
5716 7798 -607
5441 5773 98
738 5225 299
8528 8485 -324
1343 8216 -421
3950 6306 -79
845 4118 827
1129 1764 619
7225 6028 17
5077 1422 429
5728 2448 235
2003 907 -774
7250 3877 782
36 3396 -609
2165 5955 925
7256 7175 243
88 6647 -613
396 880 255
5109 5303 -847
6567 4913 687
659 5264 690
5890 8261 581
1239 7098 -94
5540 4076 851
6496 2913 631
3184 1056 421
1651 4604 -949
3111 2310 223
34 6705 789
6243 4886 799
4164 5369 -932
415 3790 -508
7082 7936 -881
4163 939 15
1804 5863 222
5615 1794 296
4696 192 408
5411 3831 -549
6740 1840 -718
3159 2605 -159
1808 5483 -563
5935 5583 512
4852 677 647
1238 5141 160
6321 5410 903
308 581 -755
4375 984 -122
2685 1612 -134
7591 1806 948
5387 5883 405
6441 8298 -543
1018 8131 913
6270 5148 -479
4085 8078 -217
7369 7659 -349
7802 3728 108
1271 713 -131
2689 1895 775
4860 6400 136
83 7504 331
6719 6578 -145
2551 2819 554
4954 5723 920
35 4669 199
8108 6121 791
5692 5535 -435
6741 8122 682
2579 4465 -26
6040 7172 -158
2341 1977 -437
1704 788 -713
1024 51 -310
1091 3172 -534
2670 832 -819
4041 5321 817
4348 6622 782
1718 3281 166
2106 2822 -118
7683 3931 -187
1032 3624 -172
883 5469 708
6937 435 207
2621 3716 -750
4548 711 914
4156 4064 574
7885 6469 680
2096 7419 -244
8215 5976 891
7009 4589 -744
2568 5037 807
405 7875 365
6925 2067 -786
6274 5650 241
3832 2223 -287
6525 6427 309
4448 1087 -913
3017 280 -752
6986 5908 -272
5806 4939 -556
7653 3442 642
6414 204 134
6642 4576 -501
7940 5734 -118
3296 4386 -185
7157 3130 -81
7045 810 55
8110 1354 -999
4877 6524 791
1514 1358 -634
765 544 -588
619 1705 999
219 6797 295
4770 1338 577
5096 2164 -790
6850 3609 65
7381 5225 -536
734 2138 -24
2910 248 -177
1469 619 -164
2712 1813 -223
5817 5439 -791
3490 4928 895
8154 4920 -8
2883 6642 296
6834 6633 -617
7256 7558 660
5094 2182 836
925 2644 -223
4316 8005 333
1676 2986 769
7618 5286 -704
2506 7956 -101
3743 3500 711
3126 7926 136
3536 2789 580
830 4535 537
1564 4332 -12
7220 5683 -506
410 896 916
4599 2548 39
6760 4157 -823
4419 8205 -697
8367 5100 489
4746 2541 -118
1216 8073 702
1914 2615 869
6077 4524 -351
6402 5489 -184
3629 4794 -695
7703 6584 84
5680 7507 -352
419 8373 -352
1122 7140 301
5935 4136 439
6484 6285 465
7829 8255 -694
7261 5387 -370
3244 284 289
3858 2546 -509
1581 5690 -869
104 7722 267
3694 2223 379
677 7529 -237
4914 1688 -864
8326 3017 24
7023 4624 169
2163 3521 -612
2698 2586 570
2488 4814 731
4127 3245 876
3601 2965 -451
8119 6016 -217
7465 1901 -723
7780 4482 -827
6437 2229 340
539 6767 473
3299 8142 554
4401 3972 32
6292 8176 -806
402 7930 -51
5331 898 -98
8621 8020 -903
1617 6552 242
3405 8036 182
6203 4354 85
4181 5431 -423
5466 4358 -691
7609 1801 -512
4401 4011 -63
8076 7303 -23
440 919 884
5385 2081 -824
3876 639 543
6638 6500 -33
1553 5510 359
4552 2025 184
5402 4897 967
5491 3632 680
5683 5619 570
4323 8003 -465
4433 4066 -563
3654 2433 -852
8105 7430 112
7146 2427 -311
4916 478 357
8479 2987 382
7563 595 -528
5981 858 228
963 959 -422
6853 2101 84
4012 378 -795
6566 1092 60
7689 3517 -971
6017 6007 360
980 6815 -540
1370 4139 -521
7234 5015 702
4697 7218 -421
8535 683 494
7560 2695 -600
7310 5313 -264
1388 2063 525
2359 7757 201
701 6217 -706
3156 7587 -760
6847 2789 723
3196 8604 293
6191 4561 242
8015 4619 -624
1378 885 -686
8208 8387 -276
5067 6751 472
2966 2521 612
4442 4445 -5
3392 7089 -450
7032 4751 723
1808 3374 318
2991 5184 198
1266 8241 -412
280 2349 124
4158 1916 403
3234 6053 784
7215 3770 342
1921 6282 -74
7003 5055 440
2970 13 -914
5126 7011 547
7339 5658 501
7245 2042 -40
244 184 527
3062 6267 -105
5955 5381 -467
1373 6292 -817
7673 6082 219
1917 2504 360
5411 7157 -119
5374 5316 858
3549 243 -538
5207 5938 -121
7403 753 -772
5188 2694 988
5200 4711 602
1632 5585 241
6963 7297 -381
3744 6040 575
3634 4503 -129
7705 7291 -916
4516 6135 -750
5754 2639 639
2856 5079 -326
7819 6480 283
5772 3171 -332
6808 2877 257
8690 3372 543
6475 3473 -158
4874 8364 499
6697 188 685
6949 1387 317
8323 7463 744
3134 6718 315
5819 2677 -644
6486 8330 430
1594 1895 522
1053 3058 460
680 4499 727
4098 89 428
403 5077 -670
3012 3670 247
2546 7366 958
1199 4657 -220
812 5533 792
4233 2448 534
6330 6636 -54
7417 7929 104
6813 2448 598
2219 5034 434
4558 388 210
8687 5042 -443
8535 4835 678
289 8132 -105
894 4447 735
1010 4740 -417
5149 5432 -294
5098 1499 333
1407 1449 -125
1306 915 -375
8001 3012 596
5060 7850 -531
3024 6929 -700
7051 7232 -919
5635 81 439
1414 5141 657
957 4525 -870
5873 5697 875
5195 2337 -956
7094 3468 -252
3592 4648 359
5004 5429 -113
8662 3451 524
1644 7911 -279
4314 5937 -649
809 3293 624
1643 5324 -539
3319 6473 -986
6740 3422 -918
3200 3981 -647
5077 8125 -606
3981 6848 317
5843 647 -941
405 2545 -748
5758 6105 -590
7098 1924 401
5414 3821 -792
936 1442 331
2910 3976 369
8092 6820 -477
6631 5448 -844
8614 3537 121
424 26 98
6777 5209 220
978 61 -979
3438 6013 298
5621 4088 -568
5846 5985 458
160 113 118
8192 1322 -757
2518 7118 2
114 3532 -663
27 2291 816
7803 5307 656
6057 2893 159
152 6337 -871
4276 8283 -564
1812 7767 -873
4985 8334 -271
2404 5169 -688
3423 4800 543
1442 7777 -582
331 3360 -216
6790 6347 -214
1923 8172 -819
5687 4920 -327
5431 5426 -165
5861 7063 -774
978 2817 -872
3100 4260 740
8428 7470 -551
5790 6597 -453
6384 6969 -9
5949 7177 234
4236 4308 -372
6067 4190 -391
3273 8285 -754
1827 956 132
8147 8568 741
873 6738 -935
3367 5063 -98
1336 8148 -805
7025 40 475
4050 6924 -20
6272 29 214
6975 5917 160
6248 1576 -638
4305 4590 761
6782 8245 -259
826 5044 851
2407 4961 252
5508 7340 -990
4476 8551 898
4917 7014 -956
473 1466 -86
5810 682 -447
8349 1989 236
6050 2052 -62
3772 3129 -54
1042 6398 -213
4658 5579 632
6622 4464 553
4584 8608 -60
4543 7400 -18
87 8406 -570
1271 2833 -239
7070 3466 -724
6370 3675 -337
8211 3166 311
2654 4325 654
8558 4225 141
680 7275 -569
5741 7634 -75
6364 5155 -567
4607 4134 647
445 7831 813
4248 3585 -51
5899 1187 -558
3699 6476 -619
5526 3546 -929
2720 2917 -781
3483 8374 -888
4418 3996 -804
4498 1771 431
5763 8079 -707
1355 2689 633
219 5202 -897
2375 2906 21
4157 1313 366
4967 4629 -856
7584 655 -796
7197 6264 611
2430 624 301
5438 1489 -794
788 5470 526
3184 7354 832
8286 7505 644
4639 1002 779
2271 3622 -813
4857 39 953
8496 3282 384
1843 5047 -631
2814 2985 -439
5643 6935 7
5256 70 996
482 2885 -368
210 5825 -568
1116 5787 886
1650 2686 657
5571 7500 800
3816 7483 -551
7968 8561 -692
4692 7420 -420
426 4903 -814
4968 8216 -393
32 7012 -399
1674 6807 -543
8137 6490 -752
3928 1438 -293
2041 7516 373
788 8233 823
8480 5770 -909
2851 7079 -932
4948 6993 -788
1441 4142 459
815 8571 -348
875 6063 -305
8633 6229 504
4988 4726 -867
6826 2647 859
6009 4963 -97
812 3798 847
6679 45 -859
6940 3911 865
4264 8593 -388
3416 3719 117
7749 536 548
6027 1519 -810
1825 5857 268
2792 4203 -911
4024 7080 -917
3322 5216 552
8187 6199 440
3329 6648 -603
1918 407 618
1774 2650 -459
6177 3258 -283
6297 8164 -635
726 7450 55
5378 4239 998
6097 5344 -189
3017 816 -270
4900 3262 -662
469 913 -822
8251 555 -521
4219 4538 261
3176 2125 274
3595 8197 -253
8212 7986 -518
8032 6734 -602
4369 4805 245
6756 121 232
457 5651 -513
1518 1918 -308
7900 2745 977
2010 4324 -128
7403 2226 -216
374 2255 -952
320 6038 -834
7035 1033 -59
963 4184 -32
2226 1939 -884
3176 5803 -75
7313 5184 494
2744 5919 530
2889 7564 93
803 77 195
469 7606 -958
5292 7450 512
3978 3960 -530
6371 6341 396
2563 8666 -313
2727 3503 66
4712 1868 -431
3910 4782 660
6044 6246 -900
932 7641 128
429 4817 689
4283 607 -41
5326 5830 26
338 6252 78
5574 1523 37
5406 2001 90
218 1238 575
3218 1583 -740
3414 4904 542
135 6531 -602
8448 8369 625
1196 761 100
7905 1514 211
5089 4456 712
830 8318 937
3403 6131 -997
532 2134 561
473 7026 -216
3435 5140 -655
49 6811 230
5867 1760 -698
3361 2705 495
2461 4241 345
5874 1268 -151
6477 4177 181
6202 3587 953
2520 464 -133
6482 5518 868
1393 7900 -796
4352 1902 828
8471 7386 -244
8021 6646 560
6760 2386 559
8294 4922 929
8287 5652 951
5822 7255 -137
7525 3176 -225
3012 928 764
1153 2471 941
4658 3850 -232
7493 5589 447
3495 885 -349
6672 8415 -465
3486 550 -449
1386 6571 -211
3422 1495 324
6640 5514 -986
1238 3619 877
6064 6167 827
3556 1156 -244
3255 3914 -952
7679 4327 281
7532 8419 205
8058 8095 18
7431 2167 -158
2497 3890 609
4266 507 -885
3637 8682 -195
767 704 -196
3287 5744 99
2767 1627 842
4015 5390 -945
8328 932 754
220 3386 897
691 746 706
5783 5266 407
2635 6700 -588
870 5194 -488
5579 6814 7
6755 708 -575
3836 7859 -994
3604 6469 -434
2204 5493 -290
7107 2174 -646
1594 4693 111
769 3828 -633
8498 1969 -154
5073 5560 614
8411 3520 -223
3878 1157 -336
2004 5064 567
7847 7325 688
7610 1544 971
1430 8391 136
3140 3291 -199
7844 1428 -349
1993 4537 698
8651 3524 -934
1891 2569 558
3557 8472 606
7874 3793 669
3842 2411 972
7037 2419 -540
5883 7258 292
6368 557 265
7268 5513 391
21 2685 331
1614 1824 14
2774 1202 975
2404 7260 -230
4032 3371 914
4294 2441 903
1656 8230 -812
3011 8335 -662
2467 5195 -148
1813 5347 -654
7260 5584 -481
4718 3140 -884
7046 7460 755
7665 5661 35
3568 3019 341
6891 1970 -460
6764 39 943
3447 4888 52
7618 5950 875
2764 6820 557
4679 8117 -7
3423 8066 745
2111 1110 -21
7053 6164 581
1702 7501 -552
5235 474 -222
2910 7719 850
5082 3776 412
260 3610 413
1957 2491 292
5502 5705 502
1618 301 794
7615 4982 212
4398 5801 -739
7713 1898 -699
7173 8369 -28
3244 5004 183
5328 2415 -783
4691 3507 -889
3972 5418 -241
2873 5710 428
63 3042 504
2722 4402 -738
4285 1733 538
6910 4432 -161
1191 6193 977
5101 3223 -712
5880 1970 -822
3945 8333 -561
3093 2338 -466
3806 6790 757
3715 557 -391
2546 8283 317
3934 1137 220
5207 1847 689
3387 1611 -198
7340 8142 391
