18
967 1786
405 622 860
528 649 311
282 221 32
130 286 391
699 214 268
349 330 749
48 408 168
530 11 401
525 268 504
509 185 523
513 170 616
371 473 282
471 570 676
13 702 983
219 114 200
725 761 255
6 118 717
452 635 474
6 404 326
721 469 841
736 37 623
167 819 210
159 604 212
597 427 77
712 514 875
762 296 970
329 591 307
173 48 843
115 496 985
190 583 991
851 437 618
602 838 923
105 566 283
343 668 968
447 197 838
368 317 68
633 637 865
85 773 338
827 260 683
152 122 475
110 154 63
689 222 571
31 275 499
356 344 719
609 626 932
529 692 29
641 824 463
53 307 621
175 42 557
411 364 373
778 580 999
674 455 13
841 526 303
781 531 179
436 247 917
368 814 452
199 229 685
595 714 430
454 682 380
544 57 813
774 583 29
407 545 605
281 836 491
365 9 337
52 253 407
348 755 475
817 158 823
477 655 377
799 762 250
851 265 684
6 663 320
15 155 438
281 542 266
613 296 418
525 734 74
46 198 460
829 762 18
331 298 459
775 636 360
186 114 5
681 441 146
354 483 271
289 731 836
480 681 560
14 583 328
768 239 540
127 600 708
557 284 966
611 188 9
794 280 668
857 727 867
303 320 346
781 406 681
590 779 89
650 224 494
157 568 310
742 646 628
802 669 87
775 641 551
817 403 11
618 584 347
44 841 393
406 790 838
458 825 692
148 795 975
666 155 756
404 523 881
659 248 782
47 674 765
455 636 878
460 340 244
659 383 540
796 131 876
103 807 730
401 812 137
563 393 110
529 584 116
404 174 555
648 845 859
469 179 173
514 180 749
559 396 484
343 138 220
43 364 668
476 186 771
347 28 508
93 815 159
36 298 635
434 178 854
410 209 783
619 63 84
285 840 404
201 370 905
463 834 134
670 292 404
781 276 210
604 662 918
843 136 214
753 81 724
383 370 984
471 567 313
522 140 20
49 652 605
133 144 30
362 435 839
532 422 251
791 414 95
25 107 163
154 809 754
664 86 289
595 636 9
362 568 613
406 456 598
386 479 734
188 553 856
284 143 254
304 275 537
138 723 773
429 361 525
632 764 253
819 418 215
403 741 505
507 119 172
821 716 642
685 360 585
681 92 288
558 699 827
479 21 477
827 645 882
441 565 800
787 389 845
389 562 396
843 505 128
191 208 124
783 134 77
532 801 268
769 243 396
762 823 3
286 700 76
216 704 825
286 847 507
520 512 844
597 541 232
41 227 957
50 615 271
598 456 975
464 833 29
656 127 218
223 395 343
580 287 901
596 418 98
694 313 222
546 400 554
535 540 492
684 514 951
174 630 341
757 808 833
281 173 144
258 323 757
519 470 112
837 254 787
262 511 836
325 109 621
591 107 93
180 448 996
293 254 996
454 848 904
784 437 932
507 1 312
151 16 657
410 50 164
284 185 808
276 730 667
659 44 867
78 618 992
711 44 179
503 447 903
783 635 508
412 661 343
494 654 973
622 226 637
617 140 846
107 581 136
513 224 554
442 464 162
44 6 535
288 375 180
1 683 701
459 154 773
371 354 531
552 762 673
215 657 763
715 96 997
490 755 272
511 8 286
504 774 571
137 110 489
395 491 206
253 266 274
374 262 271
765 829 874
166 39 28
173 31 158
812 126 249
350 197 157
194 2 603
270 312 725
296 127 404
853 753 861
466 316 222
485 788 876
817 699 410
292 541 283
288 524 283
491 298 601
765 342 255
775 248 465
542 773 801
556 844 110
858 321 787
562 73 135
143 262 296
19 613 659
319 105 847
642 121 532
695 550 799
500 50 399
252 469 624
681 27 252
464 90 883
502 268 940
138 386 320
736 527 999
241 470 622
488 719 413
271 483 319
148 404 701
38 595 840
756 722 379
245 505 69
113 414 337
725 356 458
264 843 517
681 411 501
603 853 268
658 434 384
537 62 126
334 571 827
530 432 521
532 546 487
792 619 330
598 808 113
10 712 488
128 209 9
622 196 698
141 91 137
102 751 95
382 282 573
83 697 223
597 376 885
736 363 688
647 177 930
68 708 283
650 271 518
290 565 576
734 398 781
347 593 90
313 464 139
562 740 186
487 293 552
686 91 636
505 395 528
335 283 796
51 288 779
409 654 651
76 30 738
526 774 370
160 112 136
755 385 22
602 24 701
380 91 281
681 704 565
770 159 654
827 711 408
688 392 573
407 701 591
768 732 36
846 456 90
251 189 473
268 388 193
554 799 536
707 75 981
266 235 774
396 801 227
488 351 827
844 746 103
630 415 698
100 805 260
113 380 644
272 296 792
103 570 531
236 577 415
650 591 969
13 534 384
842 661 349
805 778 960
243 245 377
837 562 380
104 497 989
605 830 837
530 304 494
140 823 10
516 445 326
584 200 20
561 402 636
674 588 438
564 173 604
234 491 191
251 412 270
92 303 587
234 186 668
13 690 639
441 139 104
196 261 627
665 544 234
518 467 823
569 767 853
735 327 698
163 745 206
220 613 43
174 1 303
846 162 662
732 393 641
683 366 395
166 208 43
739 52 916
571 848 70
826 611 305
25 796 189
683 265 629
180 658 674
23 565 549
528 337 513
657 553 642
840 804 178
85 333 586
666 58 710
849 633 630
857 563 191
505 135 761
265 684 636
21 328 526
454 642 434
549 82 791
157 277 731
825 460 411
534 308 913
500 342 210
365 217 218
193 583 605
409 147 858
407 426 986
200 746 618
386 393 594
365 663 654
337 802 4
537 783 119
659 617 794
366 474 380
711 595 650
764 813 72
608 437 35
811 291 893
819 114 352
452 260 198
504 252 67
553 124 236
224 609 377
586 846 895
680 140 639
657 507 324
73 538 346
832 746 542
844 217 782
707 561 951
281 398 225
591 190 353
111 537 858
316 163 318
726 690 425
813 240 902
810 1 221
751 4 722
842 553 649
539 584 783
473 751 160
751 555 180
517 250 316
43 840 444
376 543 943
627 856 558
776 611 521
466 277 152
672 186 625
108 254 548
140 148 966
275 128 610
111 324 848
414 3 97
475 27 191
371 485 447
528 672 529
273 440 22
44 520 529
259 772 964
695 645 921
686 546 234
403 147 601
554 653 236
609 473 885
360 248 135
822 651 604
313 372 750
424 337 158
367 584 720
6 717 700
85 774 762
816 293 333
502 774 340
88 278 622
364 404 53
439 610 306
428 776 496
541 713 604
102 137 2
107 375 462
255 263 903
471 502 737
340 680 430
802 765 522
660 101 116
310 533 565
566 462 186
565 501 406
19 790 922
726 191 57
293 699 837
307 325 844
390 426 155
17 82 696
427 665 11
118 241 485
545 255 817
812 643 610
35 676 553
418 212 571
721 12 995
490 41 850
293 127 646
342 517 703
116 211 205
529 404 271
129 685 664
756 525 629
567 452 626
175 556 367
274 843 138
433 617 494
537 115 367
666 832 854
708 134 784
445 447 475
782 117 340
527 654 794
429 802 31
545 164 405
253 858 765
770 566 59
833 844 661
104 247 969
292 567 607
193 695 716
565 557 471
556 391 847
726 686 303
54 591 839
312 838 63
334 206 445
174 268 265
330 454 166
286 773 118
523 743 862
446 92 170
383 19 137
577 83 637
365 462 822
408 835 549
271 21 44
573 320 120
397 751 747
424 685 519
294 665 437
83 198 616
566 452 526
265 776 946
18 621 388
369 813 141
650 48 976
494 85 339
350 667 852
561 626 451
444 386 829
216 390 315
159 796 761
43 44 70
59 360 60
140 332 956
444 720 241
558 528 521
16 38 594
817 824 388
46 436 520
102 819 931
803 542 642
92 277 201
826 258 871
612 533 32
779 660 899
44 627 485
416 722 154
140 324 384
716 528 888
731 363 334
15 372 141
680 731 500
60 227 98
102 578 909
5 642 376
303 650 815
820 403 447
755 616 782
183 690 488
818 96 207
82 779 771
627 660 986
538 335 180
221 673 123
571 171 825
110 817 889
408 557 590
101 460 490
845 354 299
825 403 851
411 504 118
325 824 513
388 73 954
318 829 976
623 10 429
617 475 911
121 577 286
196 834 557
202 175 670
369 787 576
815 733 425
566 341 751
437 656 534
667 702 600
21 349 261
60 224 511
402 295 329
120 394 929
586 614 752
4 797 671
66 74 237
616 783 162
332 798 319
8 222 366
811 277 596
735 134 703
22 500 692
673 8 866
179 475 142
356 412 511
644 819 883
259 564 40
71 415 695
141 505 417
482 348 493
853 112 252
177 103 26
468 61 897
739 680 877
422 271 88
635 117 88
805 440 752
681 707 303
615 774 38
241 642 535
769 33 267
222 525 68
206 437 315
444 42 133
451 287 414
736 376 197
381 476 912
725 448 577
13 101 213
188 559 275
651 849 682
336 310 31
695 426 657
251 579 643
505 825 769
225 645 589
234 126 780
774 407 846
38 493 354
3 777 417
8 400 260
317 469 946
856 618 299
618 589 643
134 857 18
752 744 360
735 109 418
595 181 94
705 407 998
319 353 744
357 733 175
814 306 470
166 744 640
632 242 89
10 4 409
160 601 645
707 303 701
521 20 881
830 545 40
64 222 351
523 382 423
176 573 898
823 742 479
587 364 107
86 524 30
670 324 909
778 287 683
92 384 53
307 570 14
692 401 792
65 844 197
473 56 300
64 390 196
549 392 141
678 339 824
640 806 878
833 237 461
645 549 494
534 358 48
335 303 585
520 540 215
23 209 793
574 53 539
532 485 834
222 829 535
550 125 779
574 276 567
643 80 151
461 189 303
399 391 594
788 72 225
94 86 258
338 495 397
151 794 412
848 426 726
261 523 799
552 337 657
252 467 257
396 71 471
528 578 112
164 85 288
128 93 7
662 712 249
377 132 498
794 637 804
822 508 996
44 257 679
1 438 981
380 350 607
565 28 607
219 22 226
289 749 260
592 565 692
452 699 97
30 380 660
590 765 669
163 684 867
278 94 503
538 510 663
4 783 144
608 527 807
24 672 7
463 509 906
173 603 110
139 628 667
134 808 212
248 810 789
308 157 385
729 286 98
718 782 455
835 614 603
164 549 436
369 785 85
661 159 687
806 429 545
103 557 995
721 360 584
306 473 215
350 757 546
54 435 88
325 685 270
688 718 717
386 393 159
665 315 717
432 741 874
534 782 295
713 489 98
631 811 939
746 536 520
815 563 553
232 52 507
327 641 386
62 689 946
362 526 570
717 227 338
684 683 342
523 222 154
37 197 827
395 183 588
668 11 868
427 525 6
543 604 43
760 4 295
268 194 362
720 659 537
299 660 180
434 831 614
82 239 713
721 631 442
30 756 103
555 761 113
575 148 476
459 3 1
366 365 1
482 680 81
563 133 468
137 155 494
405 560 174
2 792 26
468 425 618
568 299 407
52 388 779
729 215 266
804 344 341
507 615 865
196 411 820
278 66 181
318 45 784
310 430 119
489 112 73
58 398 414
250 151 276
351 688 575
561 779 707
84 225 171
83 401 475
517 769 375
719 457 31
705 608 681
669 316 200
22 247 778
92 203 962
20 651 668
459 591 450
277 152 625
429 495 699
698 346 889
718 755 29
677 154 823
402 284 790
94 842 280
689 856 928
323 856 927
607 476 761
690 364 622
501 571 50
278 146 740
389 740 43
550 467 751
406 668 746
664 217 366
111 781 291
721 189 778
694 740 803
40 827 850
601 786 54
458 652 77
471 513 512
694 148 191
648 3 75
645 833 363
94 182 342
331 308 768
809 410 434
569 446 242
668 220 176
747 45 158
329 807 342
239 374 608
790 74 817
310 355 877
404 732 785
413 212 369
407 374 310
409 113 946
406 196 709
830 772 42
798 333 460
855 406 315
85 21 190
375 518 919
633 312 4
360 661 136
66 523 565
313 125 176
120 610 998
138 490 581
658 160 647
646 688 978
419 455 85
100 148 337
54 791 761
701 211 381
771 303 941
402 363 403
157 79 284
691 190 975
415 383 260
333 316 160
573 604 357
226 669 257
112 406 331
185 549 73
497 412 785
853 122 505
632 615 538
303 572 537
106 32 890
15 104 423
334 665 690
600 117 491
722 628 836
820 27 251
652 680 36
758 435 843
482 824 223
137 414 401
787 854 834
747 149 841
837 654 550
472 46 837
127 784 201
125 137 261
647 475 459
444 165 964
186 647 124
564 153 51
547 309 324
322 846 887
699 731 440
471 572 798
342 710 78
619 34 795
837 451 772
316 491 518
270 458 705
501 733 302
61 418 118
580 73 422
530 70 396
819 17 70
331 229 199
155 806 146
219 282 225
774 391 950
655 696 349
120 364 301
692 454 853
121 289 268
187 67 848
258 146 205
276 384 849
404 294 516
748 266 282
372 483 568
268 30 898
301 732 105
238 462 107
537 354 887
222 735 9
767 265 743
288 849 160
18 152 88
489 824 286
310 23 313
581 399 676
584 716 81
610 269 644
429 423 10
401 535 475
485 195 52
379 348 106
288 736 50
219 528 214
574 41 535
622 286 745
168 456 569
197 222 208
831 28 103
621 738 200
463 588 736
612 91 283
391 398 575
609 72 939
34 589 813
98 807 987
140 854 515
774 306 424
430 537 369
387 657 394
651 92 744
575 694 816
651 598 583
295 477 579
547 116 28
353 568 678
503 830 400
785 794 345
648 668 460
853 51 459
46 426 195
771 230 749
810 501 171
825 410 541
449 311 209
1 409 222
77 22 124
255 442 76
437 488 148
321 833 502
202 241 592
300 806 112
687 549 608
807 412 869
593 630 874
49 475 395
75 617 709
223 659 539
633 577 756
546 390 422
76 36 895
774 633 262
695 632 254
781 53 646
346 648 660
810 238 419
248 624 35
191 47 707
792 196 914
88 131 134
342 108 926
101 585 180
373 739 988
496 473 366
406 721 224
372 781 747
582 291 240
505 822 34
330 290 961
579 352 88
94 488 558
184 528 480
671 670 186
5 604 752
724 557 259
344 22 775
58 135 610
80 770 650
86 264 135
108 356 885
741 296 519
607 750 957
601 695 365
750 67 469
744 280 644
736 688 574
723 798 347
231 624 863
64 12 34
802 281 601
250 725 724
634 763 456
304 582 479
40 271 612
328 14 685
386 749 901
586 851 807
560 822 407
708 563 515
175 429 974
384 567 706
274 52 759
409 474 493
640 90 206
538 483 850
523 148 684
662 181 233
80 765 879
847 382 67
544 476 716
685 494 386
59 589 788
671 712 345
79 25 135
731 806 545
789 480 278
844 752 149
235 30 226
597 382 756
22 208 678
579 372 467
461 204 494
51 615 965
372 174 898
128 216 136
49 628 909
387 627 663
80 558 359
822 675 532
507 734 668
746 537 329
340 482 411
409 311 219
137 103 545
29 299 330
378 301 906
699 112 196
13 330 501
191 730 169
164 325 612
297 635 459
293 100 845
548 856 797
318 722 242
51 241 714
747 529 71
389 348 772
715 167 924
147 776 21
293 669 80
121 454 155
473 484 815
80 626 367
660 344 849
540 284 813
173 104 629
508 580 495
622 230 679
686 837 369
194 568 166
156 819 312
559 491 793
828 717 331
426 315 274
683 784 530
768 598 450
743 398 138
40 742 917
273 148 274
604 381 406
842 9 544
192 37 697
778 701 841
788 408 874
655 547 557
333 182 436
772 706 76
713 273 564
259 653 499
455 65 608
25 306 350
689 582 496
227 529 364
353 585 512
93 736 840
296 313 828
670 264 50
185 380 284
187 516 872
437 722 666
325 266 586
773 314 967
576 700 650
154 511 91
285 661 816
42 112 857
40 689 137
298 41 884
659 749 502
534 524 211
345 484 305
187 377 988
224 55 756
9 86 345
524 377 176
572 531 57
599 649 513
654 397 315
375 325 203
294 781 789
721 362 491
710 436 873
175 1 81
403 123 953
156 671 229
172 114 290
829 162 399
116 415 222
720 27 441
483 25 871
100 169 317
144 808 23
550 788 880
411 599 777
656 317 218
186 590 754
12 353 816
703 256 271
784 538 985
152 791 178
231 524 734
736 511 307
802 60 785
251 687 47
214 307 254
785 231 902
345 196 822
808 765 11
398 180 509
418 846 250
653 620 929
358 421 703
697 829 754
508 430 265
285 407 650
539 773 351
848 303 742
700 591 39
679 15 253
150 107 218
507 126 542
71 103 495
291 784 535
225 308 560
217 244 700
412 579 438
618 433 763
513 643 466
155 718 182
223 819 208
252 662 861
675 221 162
118 113 749
673 410 638
424 43 511
161 238 503
326 646 291
193 211 632
666 174 44
439 517 210
559 812 812
328 450 420
530 656 703
677 165 195
61 647 880
648 326 812
719 655 334
514 686 709
800 323 472
578 526 102
600 282 595
678 251 208
705 96 212
85 584 155
734 527 931
113 403 483
170 239 305
708 477 328
773 729 389
591 432 875
655 511 911
130 446 628
63 74 12
659 704 137
517 830 853
712 529 331
111 296 494
81 18 344
693 671 468
514 758 353
332 106 465
613 633 383
753 131 407
83 746 815
118 441 724
132 302 382
656 742 712
639 190 585
266 673 793
302 480 231
13 417 918
738 726 718
43 137 319
541 494 644
688 503 532
620 438 566
483 776 164
105 555 184
2 355 470
217 51 963
263 417 490
381 323 803
732 555 653
697 688 580
287 177 248
674 222 979
124 764 211
690 295 64
344 587 645
112 118 912
528 83 126
856 144 360
799 645 451
790 826 322
665 663 349
263 632 577
173 653 179
680 463 750
108 422 318
678 23 96
563 706 888
53 504 534
784 612 80
286 77 328
40 521 981
559 78 593
858 188 624
264 159 663
498 142 626
297 12 334
72 691 756
779 60 721
524 16 642
71 96 836
1 242 926
297 465 792
420 580 703
516 372 472
703 277 106
537 359 207
477 319 126
294 481 12
419 119 40
327 2 282
836 745 277
508 550 835
432 222 292
530 18 166
90 542 72
830 725 303
392 754 772
566 507 506
225 849 566
70 766 933
241 329 858
354 351 10
153 192 883
674 764 742
383 157 685
523 72 785
463 40 287
406 550 585
654 181 540
60 751 594
637 519 384
433 711 421
453 847 428
184 592 427
452 450 767
680 186 815
458 850 435
387 146 87
237 83 576
488 256 610
88 99 53
312 384 716
551 318 611
623 391 92
714 620 900
807 77 749
432 619 72
109 665 282
822 68 265
255 575 325
53 354 476
180 254 57
399 328 327
113 222 1000
224 818 552
356 262 711
139 324 363
172 186 394
770 392 856
812 171 559
208 397 179
472 673 277
131 77 161
573 856 723
119 391 99
663 701 302
435 49 96
196 427 24
437 314 382
242 753 254
159 401 836
628 733 973
149 255 244
104 812 33
602 221 460
525 598 403
449 572 22
76 216 141
265 87 986
142 32 592
713 401 503
60 459 573
83 178 64
383 706 630
507 708 575
128 547 992
133 811 893
805 356 857
592 97 985
383 274 141
299 536 949
46 780 947
598 855 777
720 844 588
234 6 61
602 6 232
93 833 113
254 469 231
757 647 359
442 508 166
651 70 689
144 434 756
768 828 888
664 228 531
433 764 426
768 44 59
256 601 500
812 642 166
520 80 813
255 629 460
848 541 700
601 675 372
715 764 70
812 90 560
743 702 148
42 564 325
130 553 538
438 637 90
855 305 873
120 625 615
722 509 972
84 223 351
455 801 820
118 583 918
367 467 684
150 607 644
61 100 799
667 634 794
71 581 673
841 494 81
11 246 650
93 799 335
150 116 449
612 288 903
757 436 373
787 65 275
818 776 452
601 21 842
435 633 640
458 386 966
3 440 228
137 162 248
215 563 619
73 720 230
528 328 353
178 137 405
292 177 806
444 285 632
629 630 271
125 97 969
527 325 735
83 448 609
355 614 761
295 388 798
259 154 990
333 58 52
77 689 261
62 668 795
498 840 529
817 752 541
147 781 453
340 648 270
361 849 312
291 407 74
485 460 381
824 361 511
476 441 552
689 119 194
696 518 995
829 25 385
499 578 462
54 604 163
366 92 80
180 63 968
817 207 883
754 502 283
670 540 532
452 751 987
699 371 639
435 853 810
596 498 804
709 88 120
749 39 158
531 552 63
353 436 251
499 590 605
190 76 151
311 54 443
226 795 91
179 26 434
233 280 582
253 447 34
352 388 366
588 247 618
227 472 933
642 145 800
644 391 191
291 710 338
387 254 445
180 64 901
575 78 284
708 492 942
180 364 336
510 559 870
503 694 114
537 272 745
181 251 745
145 650 160
618 458 207
534 374 918
449 416 251
257 336 759
9 760 287
343 806 408
57 630 608
672 696 791
140 751 81
766 413 392
691 336 653
79 198 504
258 357 2
620 166 335
641 326 218
660 759 413
467 849 265
824 320 29
854 641 435
557 622 938
693 249 816
446 331 157
153 205 958
405 513 291
777 729 276
529 844 713
255 225 446
812 31 944
128 605 436
636 124 658
259 69 71
123 176 671
205 737 657
15 540 302
354 809 605
695 806 298
306 350 986
566 197 335
204 45 846
486 94 271
703 711 953
159 640 409
272 571 500
830 550 501
299 812 512
321 782 148
387 830 553
436 757 133
222 129 62
429 647 271
284 44 941
134 81 101
154 591 46
506 543 1
356 268 859
146 704 12
609 735 791
376 541 21
630 24 720
246 128 358
665 806 253
811 737 699
640 825 148
569 608 693
442 357 615
303 551 690
63 404 995
684 616 529
72 688 723
402 540 707
671 745 123
739 819 971
502 302 481
53 193 283
540 714 838
848 218 662
492 652 129
757 172 116
369 54 665
268 849 864
637 85 922
650 25 20
132 642 260
308 533 824
161 281 654
141 74 532
52 164 232
681 311 255
316 405 961
570 57 198
122 611 742
93 521 539
329 774 331
365 650 15
571 641 916
696 797 644
368 574 579
709 809 265
828 294 272
244 89 2
63 749 827
438 187 10
548 109 220
475 658 808
604 734 63
316 195 481
400 47 687
169 515 174
629 628 826
564 393 97
495 391 805
48 345 773
609 204 158
340 620 122
573 697 453
544 403 93
525 321 649
812 712 968
355 725 426
474 670 708
71 223 313
565 251 37
653 362 837
237 557 202
322 738 892
192 630 599
42 855 899
79 561 593
298 198 355
558 654 35
612 795 945
96 683 496
631 529 437
299 616 268
357 532 8
542 677 377
351 302 263
481 813 7
237 454 820
799 129 151
617 203 210
390 267 972
502 185 57
501 169 727
208 16 87
549 774 174
641 220 835
368 534 850
633 423 494
229 243 551
369 696 908
416 495 698
87 86 137
349 74 175
209 336 831
781 402 164
79 456 936
592 263 798
225 818 276
49 686 328
363 153 862
56 475 642
856 528 149
709 356 894
503 793 240
451 793 349
23 199 908
774 176 1000
514 562 122
683 148 818
510 599 922
291 410 99
533 557 936
154 106 501
241 83 336
214 261 891
320 788 55
56 77 534
663 791 454
847 239 71
391 35 171
678 103 432
520 831 596
22 79 393
502 375 409
847 331 935
475 465 758
377 27 836
214 735 800
675 404 259
329 116 450
227 820 843
785 522 178
227 624 967
423 307 1
738 15 698
519 394 391
741 373 727
237 655 371
708 297 773
198 351 931
715 446 906
789 17 47
709 601 699
432 752 604
666 709 510
151 656 15
331 39 531
223 129 518
369 755 132
649 545 299
820 336 645
720 701 511
996 1645
879 644 371
550 395 58
371 584 615
702 751 392
555 440 16
97 403 938
211 274 385
427 836 191
727 966 917
915 576 854
103 532 140
456 618 790
488 853 345
989 457 880
408 311 222
541 840 144
459 363 67
711 391 567
677 247 986
488 143 52
609 442 712
767 206 458
191 920 427
233 31 606
625 712 863
1 41 595
419 821 525
119 570 445
354 162 978
74 459 738
230 499 541
454 540 896
838 610 510
981 681 77
168 936 125
207 496 748
47 764 75
577 723 341
374 783 442
814 925 843
912 928 628
12 774 400
632 189 363
801 599 887
82 704 353
53 911 301
185 848 550
635 138 233
475 936 34
494 742 61
970 509 482
397 607 32
508 148 382
843 547 908
288 574 829
32 746 562
606 177 552
481 386 903
214 597 455
745 906 637
609 495 95
433 878 900
968 482 453
992 563 367
428 935 214
135 506 380
571 402 21
85 119 840
287 511 599
545 435 251
893 527 160
429 971 822
793 160 415
683 34 721
653 363 226
233 366 180
938 633 906
532 139 634
963 392 275
643 810 74
17 254 195
583 978 116
682 661 43
922 646 81
373 540 110
597 922 549
66 666 781
116 132 283
510 587 675
801 205 23
986 34 37
680 548 43
546 434 20
430 345 241
308 3 10
57 911 753
904 476 262
910 645 935
386 280 990
747 846 401
82 849 290
40 982 447
379 210 114
14 139 20
567 218 901
360 542 876
305 658 893
953 694 424
478 609 280
91 160 679
421 286 815
38 641 107
64 126 725
89 320 158
708 704 377
278 122 896
766 655 667
971 135 145
752 1 642
701 528 104
903 484 949
201 252 821
558 593 398
767 22 904
252 369 637
116 946 18
492 221 502
720 293 82
348 550 940
724 684 807
896 161 782
479 344 501
621 615 231
58 982 692
348 265 548
694 953 996
969 989 496
57 844 140
518 377 156
837 325 160
408 916 471
667 691 130
892 960 267
238 143 91
560 505 46
686 531 621
567 416 499
660 163 720
890 687 716
380 515 853
155 533 446
361 868 550
73 808 741
678 22 687
173 258 441
111 109 791
978 634 975
685 25 461
815 70 52
297 982 493
774 72 742
868 131 604
779 40 882
719 597 255
4 882 307
177 32 60
679 642 995
239 580 994
546 629 611
246 582 117
105 346 608
608 430 698
486 384 663
832 870 318
118 349 380
575 572 425
291 70 569
967 325 625
512 337 485
274 397 358
392 5 897
36 923 63
329 247 845
339 710 131
118 170 565
584 431 607
160 995 215
176 121 185
872 424 898
754 648 451
793 113 796
606 195 534
477 288 859
152 742 297
488 198 356
942 114 450
643 823 734
264 705 662
586 596 433
418 494 952
588 356 692
678 74 509
550 472 690
201 714 217
45 932 309
125 311 707
229 625 647
722 864 717
282 572 798
41 144 628
85 667 841
662 559 836
571 867 629
277 493 271
273 940 263
914 784 763
250 832 385
408 299 842
283 327 675
560 10 333
801 607 45
141 736 491
800 942 180
97 923 432
417 24 790
129 397 146
70 744 781
276 206 358
543 906 760
126 673 719
258 14 468
642 907 924
807 132 965
702 871 388
222 657 820
221 953 853
707 3 390
889 55 854
43 943 415
434 872 794
194 490 101
855 317 603
188 901 485
319 464 799
545 534 43
540 55 806
110 86 916
121 443 969
261 854 437
11 746 192
829 894 551
238 627 62
569 456 451
281 841 247
714 288 545
766 718 673
943 45 433
408 791 274
380 899 413
538 867 893
238 775 826
842 245 253
642 146 607
382 255 844
865 873 534
800 228 4
202 641 912
163 559 96
695 67 569
204 849 103
102 626 286
821 874 779
396 314 87
505 941 333
811 952 247
822 37 850
624 734 699
841 671 230
915 132 639
84 198 228
156 781 83
87 950 785
338 211 61
969 136 699
568 908 884
412 95 540
814 344 229
265 87 937
497 409 785
978 789 77
68 729 51
426 409 483
927 975 618
769 809 121
570 743 606
909 51 401
828 235 823
404 846 973
127 145 780
223 944 784
722 228 649
534 448 744
464 931 754
802 471 220
495 739 741
323 104 868
851 877 181
11 512 784
236 947 349
670 174 173
97 729 820
641 376 568
988 805 555
959 179 972
299 736 88
426 703 63
220 732 403
448 839 751
122 976 774
344 764 367
241 463 557
438 339 109
637 284 862
469 3 658
734 925 817
411 349 992
593 426 832
414 479 695
422 848 739
444 122 690
187 367 948
853 643 444
293 478 435
576 843 528
444 26 674
531 165 390
365 137 38
95 779 219
535 508 781
742 207 589
151 435 35
786 608 977
868 533 291
589 439 605
564 764 556
222 548 649
18 202 938
809 273 789
38 695 110
210 571 392
111 582 660
504 710 617
243 171 771
809 508 264
598 398 172
204 693 22
409 49 581
844 449 398
822 215 800
789 74 848
733 884 272
217 439 238
257 849 923
889 569 341
182 970 142
822 520 663
817 266 596
282 168 772
906 440 520
174 361 342
899 403 828
825 672 342
362 616 164
249 768 119
836 230 21
338 432 164
806 409 876
114 80 917
870 839 819
232 565 390
543 600 533
694 647 908
637 828 408
534 737 542
660 736 758
447 685 443
561 342 343
206 453 575
638 66 37
180 668 943
342 237 420
696 488 646
530 18 881
578 725 321
830 82 310
831 792 201
581 714 499
227 984 14
557 631 751
360 701 634
852 954 944
258 577 186
219 268 998
783 363 93
731 971 169
330 465 514
362 514 447
860 360 562
687 293 320
292 10 139
366 773 212
39 697 52
123 527 66
894 766 277
597 913 945
963 415 705
88 962 609
529 971 942
663 742 248
932 293 972
229 811 401
733 191 365
79 755 978
916 41 697
485 442 819
194 335 622
80 298 322
308 206 43
178 345 193
823 329 247
822 366 946
907 241 760
727 623 339
549 333 933
993 633 318
696 910 880
616 317 78
236 808 688
411 866 482
7 697 238
166 296 483
63 386 310
693 180 545
130 301 909
945 282 267
703 309 182
941 619 396
677 909 434
342 30 753
807 177 99
688 487 499
5 308 624
314 657 787
201 982 549
290 516 814
421 770 609
928 719 759
44 886 854
26 960 552
861 804 751
180 350 475
683 114 518
771 22 485
533 700 992
455 532 57
732 513 740
281 288 445
328 450 95
96 813 367
327 818 46
69 812 799
309 245 287
811 473 521
758 944 947
198 760 857
959 449 302
812 797 607
120 863 822
646 263 433
945 872 329
763 636 404
808 912 360
984 990 183
559 730 831
893 581 806
198 728 309
566 211 545
457 271 206
979 968 339
741 341 25
967 743 534
683 849 602
544 157 164
521 38 275
34 235 716
787 397 623
741 249 822
119 324 474
593 381 427
876 73 312
3 813 528
167 478 307
543 701 401
669 460 975
790 296 997
178 479 155
215 83 692
30 534 259
900 109 729
704 183 689
625 709 691
359 269 924
484 876 527
800 196 59
165 298 514
656 587 647
839 695 965
408 83 314
480 857 303
502 289 145
59 689 491
391 2 88
967 197 686
366 284 277
957 988 516
765 199 298
738 856 92
375 905 488
158 740 754
892 43 147
945 915 125
740 615 169
609 632 946
613 993 624
66 306 487
930 279 631
76 592 566
264 667 691
768 429 99
105 709 317
244 450 474
267 403 383
499 167 1000
664 566 199
34 982 754
589 164 198
417 592 880
858 631 625
950 232 781
646 176 123
46 76 136
959 770 581
757 983 389
28 628 721
329 512 400
650 909 739
858 894 71
241 605 705
36 273 786
489 118 639
693 888 539
667 435 74
518 817 352
210 964 287
919 293 555
50 652 794
826 347 298
468 844 444
99 117 52
327 674 532
982 857 708
427 435 509
27 265 847
955 969 833
49 916 13
193 422 630
942 130 231
925 243 411
250 572 691
759 515 621
490 896 953
659 489 534
494 850 381
956 925 324
448 865 899
568 336 250
765 833 737
725 5 705
790 389 189
715 654 16
791 922 774
76 408 868
762 61 665
733 535 58
664 181 48
445 260 158
701 822 557
